,nomeProposicao,idProposicao,partidoAutor,DataApresentacao,Ano,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos,VirouLei,Influencia,Aliado,Oposição,Partido_Pres_Cam,PPC_igual_partidoAutor
2110,PL 1740/2015,1301078,PCDOB,2015-05-28,2015,1,0,0,1,1,0,253.411.306.042.884,1,0,PMDB,0
2111,PL 1747/2015,1301117,PP,2015-05-28,2015,1,0,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2112,PL 1758/2015,1301215,PCDOB,2015-05-29,2015,1,0,0,0,0,0,253.411.306.042.884,1,0,PMDB,0
2113,PL 1759/2015,1301236,PR,2015-05-29,2015,1,0,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2114,PL 1773/2015,1301474,SD,2015-06-01,2015,0,0,0,1,0,0,311.890.838.206.627,1,0,PMDB,0
2115,PL 1771/2015,1301472,SD,2015-06-01,2015,0,0,1,0,0,0,311.890.838.206.627,1,0,PMDB,0
2116,PL 1766/2015,1301339,PMDB,2015-06-01,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2117,PL 1762/2015,1301257,PMDB,2015-06-01,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2118,PL 1767/2015,1301384,PR,2015-06-01,2015,0,1,0,0,0,1,662.768.031.189.083,1,0,PMDB,0
2119,PL 1779/2015,1301521,PSB,2015-06-02,2015,0,1,0,1,0,1,623.781.676.413.255,1,0,PMDB,0
2120,PL 1780/2015,1301532,PP,2015-06-02,2015,1,0,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2121,PL 1781/2015,1301537,PSD,2015-06-02,2015,0,0,1,0,0,0,662.768.031.189.083,1,0,PMDB,0
2122,PL 1782/2015,1301539,PSD,2015-06-02,2015,0,1,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2123,PL 1786/2015,1301557,PMDB,2015-06-02,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2124,PL 1789/2015,1301667,PT,2015-06-02,2015,0,0,1,0,0,0,124.756.335.282.651,1,0,PMDB,0
2125,PL 1792/2015,1301756,PMDB,2015-06-02,2015,1,0,0,1,1,0,490.578.297.595.841,1,0,PMDB,1
2126,PL 1793/2015,1301757,PMDB,2015-06-02,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2127,PL 1800/2015,1302009,REPUBLICANOS,2015-06-03,2015,0,0,0,1,1,0,82.304.526.748.971,1,0,PMDB,0
2128,PL 1799/2015,1302007,REPUBLICANOS,2015-06-03,2015,0,0,0,1,1,0,82.304.526.748.971,1,0,PMDB,0
2129,PL 1803/2015,1302177,PMDB,2015-06-08,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2130,PL 1805/2015,1302240,PP,2015-06-08,2015,0,0,0,1,0,0,490.578.297.595.841,0,0,PMDB,0
2131,PL 1806/2015,1302252,PMDB,2015-06-09,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2132,PL 1830/2015,1302486,PT,2015-06-09,2015,0,1,0,0,0,1,124.756.335.282.651,1,0,PMDB,0
2133,PL 1827/2015,1302428,PSB,2015-06-09,2015,0,0,1,1,0,0,623.781.676.413.255,1,0,PMDB,0
2134,PL 1824/2015,1302402,PP,2015-06-09,2015,0,0,1,0,0,0,490.578.297.595.841,0,0,PMDB,0
2135,PL 1823/2015,1302396,PSDB,2015-06-09,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2136,PL 1821/2015,1302389,PMDB,2015-06-09,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2137,PL 1815/2015,1302324,PR,2015-06-09,2015,0,0,1,0,0,0,662.768.031.189.083,1,0,PMDB,0
2138,PL 1826/2015,1302427,PSB,2015-06-09,2015,0,1,0,0,0,0,623.781.676.413.255,1,0,PMDB,0
2139,PL 1813/2015,1302322,PR,2015-06-09,2015,1,0,1,0,0,0,662.768.031.189.083,1,0,PMDB,0
2140,PL 1812/2015,1302321,PMDB,2015-06-09,2015,0,1,0,1,1,0,490.578.297.595.841,1,0,PMDB,1
2141,PL 1856/2015,1302811,PTB,2015-06-10,2015,0,1,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2142,PL 1853/2015,1302785,PMDB,2015-06-10,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2143,PL 1837/2015,1302561,PMDB,2015-06-10,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2144,PL 1851/2015,1302743,PP,2015-06-10,2015,0,1,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2145,PL 1845/2015,1302627,PR,2015-06-10,2015,1,0,0,0,1,0,662.768.031.189.083,1,0,PMDB,0
2146,PL 1861/2015,1306563,PSB,2015-06-10,2015,0,1,0,0,0,0,623.781.676.413.255,1,0,PMDB,0
2147,PL 1860/2015,1306550,PDT,2015-06-10,2015,0,1,0,0,0,0,389.863.547.758.284,1,0,PMDB,0
2148,PL 1865/2015,1306567,PTC,2015-06-10,2015,0,1,0,0,0,0,82.304.526.748.971,0,0,PMDB,0
2149,PL 1863/2015,1306565,PSL,2015-06-10,2015,1,0,0,1,0,0,82.304.526.748.971,0,0,PMDB,0
2150,PL 1866/2015,1306574,PSDB,2015-06-10,2015,1,0,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2151,PL 1844/2015,1302614,PMDB,2015-06-10,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2152,PL 1839/2015,1302564,PMDB,2015-06-10,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2153,PL 1836/2015,1302560,PSDB,2015-06-10,2015,0,1,0,0,0,1,1.033.138.401.559.450,0,1,PMDB,0
2154,PL 1841/2015,1302594,PR,2015-06-10,2015,0,0,1,0,0,0,662.768.031.189.083,1,0,PMDB,0
2155,PL 1896/2015,1306989,PDT,2015-06-11,2015,0,1,0,0,0,0,389.863.547.758.284,1,0,PMDB,0
2156,PL 1905/2015,1307070,REPUBLICANOS,2015-06-11,2015,0,0,1,0,0,0,82.304.526.748.971,1,0,PMDB,0
2157,PL 1901/2015,1306997,PMDB,2015-06-11,2015,0,0,1,0,0,1,490.578.297.595.841,1,0,PMDB,1
2158,PL 1897/2015,1306993,PSDB,2015-06-11,2015,0,0,0,1,1,0,1.033.138.401.559.450,0,1,PMDB,0
2159,PL 1892/2015,1306958,PP,2015-06-11,2015,0,0,1,1,0,0,490.578.297.595.841,0,0,PMDB,0
2160,PL 1886/2015,1306869,PP,2015-06-11,2015,0,1,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2161,PL 1883/2015,1306707,PDT,2015-06-11,2015,1,0,0,0,0,0,389.863.547.758.284,1,0,PMDB,0
2162,PL 1891/2015,1306957,PP,2015-06-11,2015,0,0,0,1,1,0,490.578.297.595.841,0,0,PMDB,0
2163,PL 1879/2015,1306687,PSC,2015-06-11,2015,1,0,0,0,1,0,490.578.297.595.841,1,0,PMDB,0
2164,PL 1872/2015,1306650,PSB,2015-06-11,2015,0,1,0,0,0,0,623.781.676.413.255,1,0,PMDB,0
2165,PL 1868/2015,1306609,PSD,2015-06-11,2015,0,1,0,1,1,0,662.768.031.189.083,1,0,PMDB,0
2166,PL 1869/2015,1306610,PSD,2015-06-11,2015,1,0,1,0,0,0,662.768.031.189.083,1,0,PMDB,0
2167,PL 1867/2015,1306608,PMDB,2015-06-11,2015,0,1,0,1,0,0,490.578.297.595.841,1,0,PMDB,1
2168,PL 1882/2015,1306701,REPUBLICANOS,2015-06-11,2015,0,1,1,0,0,0,82.304.526.748.971,1,0,PMDB,0
2169,PL 1909/2015,1307135,PSB,2015-06-12,2015,0,1,0,0,0,0,623.781.676.413.255,1,0,PMDB,0
2170,PL 1910/2015,1307136,PSB,2015-06-12,2015,0,0,0,1,1,0,623.781.676.413.255,1,0,PMDB,0
2171,PL 1919/2015,1307198,PSD,2015-06-15,2015,1,0,1,0,1,0,662.768.031.189.083,1,0,PMDB,0
2172,PL 1914/2015,1307175,PMDB,2015-06-15,2015,0,0,0,1,0,0,490.578.297.595.841,1,0,PMDB,1
2173,PL 1939/2015,1307441,PDT,2015-06-16,2015,1,0,0,0,0,0,389.863.547.758.284,1,0,PMDB,0
2174,PL 1938/2015,1307394,PSB,2015-06-16,2015,0,1,0,0,0,1,623.781.676.413.255,1,0,PMDB,0
2175,PL 1942/2015,1307506,PMDB,2015-06-16,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2176,PL 1945/2015,1307509,PMDB,2015-06-16,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2177,PL 1937/2015,1307393,PMDB,2015-06-16,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2178,PL 1950/2015,1307558,PSDB,2015-06-16,2015,0,0,0,1,0,0,1.033.138.401.559.450,0,1,PMDB,0
2179,PL 1946/2015,1307533,PRP,2015-06-16,2015,0,1,0,0,0,0,82.304.526.748.971,0,0,PMDB,0
2180,PL 1936/2015,1307392,PMDB,2015-06-16,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2181,PL 1930/2015,1307322,PDT,2015-06-16,2015,0,1,0,0,0,0,389.863.547.758.284,1,0,PMDB,0
2182,PL 1929/2015,1307320,PT,2015-06-16,2015,0,1,0,0,0,0,124.756.335.282.651,1,0,PMDB,0
2183,PL 1927/2015,1307315,PCDOB,2015-06-16,2015,0,1,0,0,0,1,253.411.306.042.884,1,0,PMDB,0
2184,PL 1926/2015,1307314,PCDOB,2015-06-16,2015,0,1,0,0,0,1,253.411.306.042.884,1,0,PMDB,0
2185,PL 1924/2015,1307306,PSDB,2015-06-16,2015,0,0,0,1,1,0,1.033.138.401.559.450,0,1,PMDB,0
2186,PL 1923/2015,1307302,SD,2015-06-16,2015,0,0,1,0,0,0,311.890.838.206.627,1,0,PMDB,0
2187,PL 1931/2015,1307323,PDT,2015-06-16,2015,0,1,0,0,0,0,389.863.547.758.284,1,0,PMDB,0
2188,PL 1934/2015,1307375,REPUBLICANOS,2015-06-16,2015,0,1,0,0,0,0,82.304.526.748.971,1,0,PMDB,0
2189,PL 1959/2015,1314816,PTB,2015-06-17,2015,0,1,0,1,0,0,490.578.297.595.841,0,0,PMDB,0
2190,PL 1975/2015,1414075,PRP,2015-06-17,2015,0,1,0,0,0,0,82.304.526.748.971,0,0,PMDB,0
2191,PL 1974/2015,1414064,PMDB,2015-06-17,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2192,PL 1976/2015,1414080,REPUBLICANOS,2015-06-17,2015,0,1,0,0,0,0,82.304.526.748.971,1,0,PMDB,0
2193,PL 1972/2015,1385924,PSD,2015-06-17,2015,1,0,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2194,PL 1961/2015,1344449,PSD,2015-06-17,2015,0,0,1,0,0,0,662.768.031.189.083,1,0,PMDB,0
2195,PL 1956/2015,1307607,DEM,2015-06-17,2015,0,1,1,0,0,0,428.849.902.534.113,0,1,PMDB,0
2196,PL 1958/2015,1307669,PSD,2015-06-17,2015,1,0,1,0,0,0,662.768.031.189.083,1,0,PMDB,0
2197,PL 1979/2015,1419049,PSOL,2015-06-17,2015,0,1,0,0,0,0,97.465.886.939.571,0,1,PMDB,0
2198,PL 1955/2015,1307598,PSDB,2015-06-17,2015,0,0,0,1,0,0,1.033.138.401.559.450,0,1,PMDB,0
2199,PL 1951/2015,1307574,SD,2015-06-17,2015,1,1,0,1,0,0,311.890.838.206.627,1,0,PMDB,0
2200,PL 1960/2015,1316208,PTB,2015-06-17,2015,0,1,0,1,0,0,490.578.297.595.841,0,0,PMDB,0
2201,PL 2024/2015,1514158,PSDB,2015-06-18,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2202,PL 2023/2015,1514155,PT,2015-06-18,2015,0,1,1,0,0,0,124.756.335.282.651,1,0,PMDB,0
2203,PL 2029/2015,1514225,PTB,2015-06-18,2015,1,0,1,0,0,0,490.578.297.595.841,0,0,PMDB,0
2204,PL 2009/2015,1513977,PSB,2015-06-18,2015,1,0,0,0,1,0,623.781.676.413.255,1,0,PMDB,0
2205,PL 2008/2015,1513976,PSB,2015-06-18,2015,0,1,0,0,0,0,623.781.676.413.255,1,0,PMDB,0
2206,PL 2027/2015,1514184,REPUBLICANOS,2015-06-18,2015,0,0,1,1,0,0,82.304.526.748.971,1,0,PMDB,0
2207,PL 2007/2015,1513975,PSB,2015-06-18,2015,0,0,1,0,0,0,623.781.676.413.255,1,0,PMDB,0
2208,PL 1998/2015,1513941,PSC,2015-06-18,2015,0,0,1,1,0,0,490.578.297.595.841,1,0,PMDB,0
2209,PL 1994/2015,1513926,PSDB,2015-06-18,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2210,PL 1988/2015,1508224,PR,2015-06-18,2015,0,1,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2211,PL 1982/2015,1504398,PHS,2015-06-18,2015,0,0,0,1,0,0,490.578.297.595.841,0,0,PMDB,0
2212,PL 1983/2015,1504921,PMDB,2015-06-18,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2213,PL 2005/2015,1513970,PSDB,2015-06-18,2015,0,0,1,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2214,PL 2006/2015,1513974,PSB,2015-06-18,2015,1,0,0,0,1,0,623.781.676.413.255,1,0,PMDB,0
2215,PL 2035/2015,1514341,PSD,2015-06-19,2015,1,0,1,0,1,0,662.768.031.189.083,1,0,PMDB,0
2216,PL 2036/2015,1514342,PSD,2015-06-19,2015,1,1,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2217,PL 2034/2015,1514340,PSD,2015-06-19,2015,0,1,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2218,PL 2033/2015,1514339,PSD,2015-06-19,2015,0,0,0,1,0,0,662.768.031.189.083,1,0,PMDB,0
2219,PL 2041/2015,1514402,PMDB,2015-06-22,2015,0,1,0,1,0,0,490.578.297.595.841,1,0,PMDB,1
2220,PL 2042/2015,1514520,PSDB,2015-06-23,2015,0,1,0,0,0,1,1.033.138.401.559.450,0,1,PMDB,0
2221,PL 2046/2015,1514566,PMDB,2015-06-23,2015,0,0,1,0,0,1,490.578.297.595.841,1,0,PMDB,1
2222,PL 2044/2015,1514550,PDT,2015-06-23,2015,1,0,0,0,0,0,389.863.547.758.284,1,0,PMDB,0
2223,PL 2045/2015,1514565,REPUBLICANOS,2015-06-23,2015,0,1,1,0,0,0,82.304.526.748.971,1,0,PMDB,0
2224,PL 2054/2015,1514651,PSDB,2015-06-23,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2225,PL 2056/2015,1515625,DEM,2015-06-23,2015,0,0,0,1,0,0,428.849.902.534.113,0,1,PMDB,0
2226,PL 2076/2015,1518519,PTB,2015-06-24,2015,1,0,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2227,PL 2058/2015,1515643,PCDOB,2015-06-24,2015,0,0,0,1,1,0,253.411.306.042.884,1,0,PMDB,0
2228,PL 2068/2015,1515762,PSD,2015-06-24,2015,0,1,0,1,0,0,662.768.031.189.083,1,0,PMDB,0
2229,PL 2072/2015,1518481,PR,2015-06-24,2015,0,0,1,0,0,0,662.768.031.189.083,1,0,PMDB,0
2230,PL 2105/2015,1527034,PSDB,2015-06-25,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2231,PL 2102/2015,1527021,PSD,2015-06-25,2015,1,0,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2232,PL 2097/2015,1526952,PSDB,2015-06-25,2015,0,0,0,1,0,0,1.033.138.401.559.450,0,1,PMDB,0
2233,PL 2094/2015,1526939,SD,2015-06-25,2015,0,1,0,0,0,0,311.890.838.206.627,1,0,PMDB,0
2234,PL 2096/2015,1526950,PMDB,2015-06-25,2015,0,0,0,1,0,0,490.578.297.595.841,1,0,PMDB,1
2235,PL 2078/2015,1526865,PMDB,2015-06-25,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2236,PL 2077/2015,1526864,PR,2015-06-25,2015,1,0,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2237,PL 2085/2015,1526900,PTC,2015-06-25,2015,0,0,1,0,0,0,82.304.526.748.971,0,0,PMDB,0
2238,PL 2110/2015,1531537,PP,2015-06-26,2015,0,0,0,1,0,0,490.578.297.595.841,0,0,PMDB,0
2239,PL 2113/2015,1537410,PMDB,2015-06-29,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2240,PL 2112/2015,1537409,PMDB,2015-06-29,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2241,PL 2114/2015,1537434,PSD,2015-06-29,2015,1,0,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2242,PL 2117/2015,1537501,PT,2015-06-30,2015,1,0,0,0,0,0,124.756.335.282.651,1,0,PMDB,0
2243,PL 2120/2015,1537564,PSB,2015-06-30,2015,0,0,0,1,0,0,623.781.676.413.255,1,0,PMDB,0
2244,PL 2122/2015,1537570,PSD,2015-06-30,2015,1,0,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2245,PL 2129/2015,1539874,PSDB,2015-06-30,2015,0,0,0,1,0,0,1.033.138.401.559.450,0,1,PMDB,0
2246,PL 2134/2015,1539906,PP,2015-06-30,2015,0,1,0,1,0,0,490.578.297.595.841,0,0,PMDB,0
2247,PL 2140/2015,1539973,PSDB,2015-06-30,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2248,PL 2145/2015,1548572,SD,2015-06-30,2015,0,0,0,1,1,0,311.890.838.206.627,1,0,PMDB,0
2249,PL 2187/2015,1549001,PSDB,2015-07-01,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2250,PL 2179/2015,1548958,PSC,2015-07-01,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,0
2251,PL 2176/2015,1548947,PT,2015-07-01,2015,0,1,0,0,0,1,124.756.335.282.651,1,0,PMDB,0
2252,PL 2190/2015,1549018,PSC,2015-07-01,2015,1,1,0,0,1,0,490.578.297.595.841,1,0,PMDB,0
2253,PL 2156/2015,1548814,PP,2015-07-01,2015,0,1,0,1,0,0,490.578.297.595.841,0,0,PMDB,0
2254,PL 2196/2015,1549061,PSD,2015-07-01,2015,0,1,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2255,PL 2201/2015,1549105,PMDB,2015-07-01,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2256,PL 2203/2015,1549108,PEN,2015-07-01,2015,1,0,0,1,0,0,490.578.297.595.841,0,1,PMDB,0
2257,PL 2173/2015,1548901,PMDB,2015-07-01,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2258,PL 2191/2015,1549020,PSC,2015-07-01,2015,1,0,0,0,1,0,490.578.297.595.841,1,0,PMDB,0
2259,PL 2174/2015,1548926,PRTB,2015-07-01,2015,0,0,0,1,1,0,82.304.526.748.971,0,0,PMDB,0
2260,PL 2205/2015,1549113,PSC,2015-07-01,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,0
2261,PL 2171/2015,1548893,PMDB,2015-07-01,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2262,PL 2167/2015,1548849,DEM,2015-07-01,2015,0,1,0,0,0,0,428.849.902.534.113,0,1,PMDB,0
2263,PL 2166/2015,1548832,PCDOB,2015-07-01,2015,0,1,0,0,0,0,253.411.306.042.884,1,0,PMDB,0
2264,PL 2164/2015,1548829,PCDOB,2015-07-01,2015,0,0,0,1,1,0,253.411.306.042.884,1,0,PMDB,0
2265,PL 2161/2015,1548824,PCDOB,2015-07-01,2015,0,0,1,0,0,0,253.411.306.042.884,1,0,PMDB,0
2266,PL 2160/2015,1548819,PP,2015-07-01,2015,0,1,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2267,PL 2157/2015,1548815,PP,2015-07-01,2015,0,0,1,0,0,0,490.578.297.595.841,0,0,PMDB,0
2268,PL 2208/2015,1549121,PMDB,2015-07-01,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2269,PL 2172/2015,1548897,PMDB,2015-07-01,2015,1,0,0,0,1,0,490.578.297.595.841,1,0,PMDB,1
2270,PL 2215/2015,1549326,PSB,2015-07-02,2015,0,1,0,1,0,0,623.781.676.413.255,1,0,PMDB,0
2271,PL 2228/2015,1549394,PHS,2015-07-02,2015,1,0,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2272,PL 2224/2015,1549376,PSDB,2015-07-02,2015,0,0,0,1,0,0,1.033.138.401.559.450,0,1,PMDB,0
2273,PL 2219/2015,1549362,PEN,2015-07-02,2015,0,1,0,0,0,0,490.578.297.595.841,0,1,PMDB,0
2274,PL 2222/2015,1549369,PMDB,2015-07-02,2015,0,0,0,1,0,0,490.578.297.595.841,1,0,PMDB,1
2275,PL 2210/2015,1549224,PMDB,2015-07-02,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2276,PL 2212/2015,1549302,PSB,2015-07-02,2015,0,0,1,0,0,0,623.781.676.413.255,1,0,PMDB,0
2277,PL 2223/2015,1549371,PMDB,2015-07-02,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2278,PL 2216/2015,1549329,PP,2015-07-02,2015,0,0,1,0,0,0,490.578.297.595.841,0,0,PMDB,0
2279,PL 2264/2015,1554261,PROS,2015-07-07,2015,0,1,1,0,0,0,23.391.812.865.497,1,0,PMDB,0
2280,PL 2267/2015,1554280,SD,2015-07-07,2015,1,0,0,0,0,0,311.890.838.206.627,1,0,PMDB,0
2281,PL 2268/2015,1554307,REPUBLICANOS,2015-07-07,2015,0,1,1,0,0,0,82.304.526.748.971,1,0,PMDB,0
2282,PL 2265/2015,1554273,PMN,2015-07-07,2015,0,0,1,0,0,0,82.304.526.748.971,0,0,PMDB,0
2283,PL 2262/2015,1554259,PSDB,2015-07-07,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2284,PL 2259/2015,1554251,DEM,2015-07-07,2015,1,0,0,0,0,0,428.849.902.534.113,0,1,PMDB,0
2285,PL 2255/2015,1554236,PP,2015-07-07,2015,0,1,0,0,0,1,490.578.297.595.841,0,0,PMDB,0
2286,PL 2251/2015,1554162,PTB,2015-07-07,2015,0,0,0,1,0,0,490.578.297.595.841,0,0,PMDB,0
2287,PL 2249/2015,1554143,PR,2015-07-07,2015,0,1,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2288,PL 2248/2015,1554126,PMN,2015-07-07,2015,0,1,0,0,0,0,82.304.526.748.971,0,0,PMDB,0
2289,PL 2242/2015,1554106,PMDB,2015-07-07,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2290,PL 2245/2015,1554110,PMDB,2015-07-07,2015,0,0,0,1,1,0,490.578.297.595.841,1,0,PMDB,1
2291,PL 2241/2015,1554105,PMDB,2015-07-07,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2292,PL 2239/2015,1554083,PMDB,2015-07-07,2015,0,0,0,1,0,0,490.578.297.595.841,1,0,PMDB,1
2293,PL 2236/2015,1554066,PMDB,2015-07-07,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2294,PL 2235/2015,1554005,PDT,2015-07-07,2015,1,0,0,0,0,0,389.863.547.758.284,1,0,PMDB,0
2295,PL 2243/2015,1554107,PMDB,2015-07-07,2015,0,1,0,0,0,1,490.578.297.595.841,1,0,PMDB,1
2296,PL 2304/2015,1555485,PMDB,2015-07-08,2015,0,0,1,1,0,0,490.578.297.595.841,1,0,PMDB,1
2297,PL 2300/2015,1555428,PMDB,2015-07-08,2015,1,0,0,0,1,0,490.578.297.595.841,1,0,PMDB,1
2298,PL 2301/2015,1555430,PMDB,2015-07-08,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2299,PL 2308/2015,1567800,PSDB,2015-07-08,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2300,PL 2309/2015,1567801,PMDB,2015-07-08,2015,1,0,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
2301,PL 2312/2015,1567817,PMDB,2015-07-08,2015,0,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2302,PL 2311/2015,1567816,PMDB,2015-07-08,2015,1,0,1,0,0,0,490.578.297.595.841,1,0,PMDB,1
2303,PL 2296/2015,1555374,PSDB,2015-07-08,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2304,PL 2313/2015,1567820,SD,2015-07-08,2015,1,0,0,0,0,0,311.890.838.206.627,1,0,PMDB,0
2305,PL 2310/2015,1567811,SD,2015-07-08,2015,0,0,1,0,0,0,311.890.838.206.627,1,0,PMDB,0
2306,PL 2287/2015,1555325,PCDOB,2015-07-08,2015,0,1,0,0,0,0,253.411.306.042.884,1,0,PMDB,0
2307,PL 2277/2015,1555280,PSDB,2015-07-08,2015,0,1,0,0,0,0,1.033.138.401.559.450,0,1,PMDB,0
2308,PL 2290/2015,1555334,PSDB,2015-07-08,2015,0,1,0,1,0,1,1.033.138.401.559.450,0,1,PMDB,0
2309,PL 2284/2015,1555317,PV,2015-07-08,2015,0,0,0,1,1,0,155.945.419.103.313,0,0,PMDB,0
2310,PL 2283/2015,1555306,PSB,2015-07-08,2015,0,1,1,0,0,0,623.781.676.413.255,1,0,PMDB,0
2311,PL 2275/2015,1555261,PMDB,2015-07-08,2015,0,0,1,1,0,0,490.578.297.595.841,1,0,PMDB,1
2312,PL 2273/2015,1554389,SD,2015-07-08,2015,0,0,0,1,1,0,311.890.838.206.627,1,0,PMDB,0
2313,PL 2270/2015,1554364,PMDB,2015-07-08,2015,0,0,0,1,0,0,490.578.297.595.841,1,0,PMDB,1
2314,PL 2271/2015,1554384,SD,2015-07-08,2015,0,0,0,1,0,0,311.890.838.206.627,1,0,PMDB,0
2315,PL 2288/2015,1555327,PMDB,2015-07-08,2015,0,1,1,0,0,1,490.578.297.595.841,1,0,PMDB,1
2316,PL 2330/2015,1570703,PSB,2015-07-09,2015,0,1,0,0,0,0,623.781.676.413.255,1,0,PMDB,0
2317,PL 2335/2015,1570742,PTB,2015-07-09,2015,0,0,0,1,1,0,490.578.297.595.841,0,0,PMDB,0
2318,PL 2340/2015,1570817,PHS,2015-07-09,2015,0,1,0,0,0,0,490.578.297.595.841,0,0,PMDB,0
2319,PL 2332/2015,1570719,PMDB,2015-07-09,2015,0,1,0,0,0,1,490.578.297.595.841,1,0,PMDB,1
2320,PL 2331/2015,1570715,PTC,2015-07-09,2015,0,1,0,0,0,0,82.304.526.748.971,0,0,PMDB,0
2321,PL 2328/2015,1570694,PSB,2015-07-09,2015,0,1,0,0,0,0,623.781.676.413.255,1,0,PMDB,0
2322,PL 2339/2015,1570793,REPUBLICANOS,2015-07-09,2015,0,0,0,1,0,0,82.304.526.748.971,1,0,PMDB,0
2323,PL 2326/2015,1570667,PSD,2015-07-09,2015,0,1,0,0,0,0,662.768.031.189.083,1,0,PMDB,0
2324,PL 2324/2015,1570651,PMDB,2015-07-09,2015,0,1,0,1,0,0,490.578.297.595.841,1,0,PMDB,1
2325,PL 2319/2015,1570608,REPUBLICANOS,2015-07-09,2015,0,0,1,0,0,0,82.304.526.748.971,1,0,PMDB,0
2326,PL 2316/2015,1570407,PMDB,2015-07-09,2015,0,1,0,0,0,0,490.578.297.595.841,1,0,PMDB,1
