nomeProposicao,idProposicao,partidoAutor,DataApresentacao,VirouLei,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos
PL 1339/2015,1228149,PCdoB     ,30/04/2015,0,0,0,0,1,1
PL 1331/2015,1227967,PSDB      ,29/04/2015,0,1,0,0,0,1
PL 1328/2015,1227936,PT        ,29/04/2015,0,1,0,1,0,0
PL 1327/2015,1227919,PMDB      ,29/04/2015,0,0,1,0,0,0
PL 1320/2015,1227843,PMDB      ,29/04/2015,0,0,1,0,0,0
PL 1319/2015,1227842,PMDB      ,29/04/2015,0,0,1,1,0,0
PL 1316/2015,1216071,PMDB      ,29/04/2015,0,1,0,0,0,1
PL 1315/2015,1216013,PSDB      ,28/04/2015,0,0,1,0,1,0
PL 1311/2015,1215969,PDT       ,28/04/2015,0,0,0,1,1,0
PL 1309/2015,1215942,PR        ,28/04/2015,0,0,0,1,0,0
PL 1308/2015,1215932,PT        ,28/04/2015,0,0,0,1,1,0
PL 1307/2015,1215931,PMDB      ,28/04/2015,0,0,1,0,0,0
PL 1306/2015,1215930,PMDB      ,28/04/2015,0,1,0,0,0,0
PL 1353/2015,1228625,PSD       ,05/05/2015,0,0,0,0,1,0
PL 1300/2015,1215837,PMDB      ,28/04/2015,0,1,0,0,0,0
PL 1301/2015,1215847,PDT       ,28/04/2015,0,1,0,0,1,1
PL 1294/2015,1215740,PR        ,28/04/2015,0,1,0,0,0,1
PL 1293/2015,1215739,PR        ,28/04/2015,0,1,0,0,0,1
PL 1291/2015,1215701,PP        ,27/04/2015,0,0,0,0,1,1
PL 1281/2015,1215653,PP        ,27/04/2015,0,1,0,0,0,1
PL 1279/2015,1215646,PRTB      ,27/04/2015,0,0,0,0,1,0
PL 1276/2015,1215588,PPS       ,27/04/2015,0,1,0,0,0,0
PL 1277/2015,1215594,PSB       ,27/04/2015,0,1,0,0,0,0
PL 1273/2015,1215552,PP        ,27/04/2015,0,0,0,1,0,0
PL 1270/2015,1215522,PCdoB     ,24/04/2015,0,0,1,0,0,0
PL 1267/2015,1215494,PR        ,24/04/2015,0,0,0,0,1,0
PL 1266/2015,1215493,PR        ,24/04/2015,0,0,0,0,1,0
PL 1261/2015,1215487,DEM       ,24/04/2015,0,0,0,1,0,0
PL 1260/2015,1215486,DEM       ,24/04/2015,0,0,1,0,0,0
PL 1258/2015,1215484,DEM       ,24/04/2015,0,0,0,1,0,0
PL 1252/2015,1215379,PR        ,23/04/2015,0,1,1,0,0,0
PL 1259/2015,1215485,DEM       ,24/04/2015,0,1,0,0,0,0
PL 1248/2015,1215342,PSDB      ,23/04/2015,0,1,0,1,0,0
PL 2456/2015,1594421,PMDB      ,20/07/2015,0,0,0,0,1,1
PL 1246/2015,1215329,PMDB      ,23/04/2015,0,0,1,0,0,0
PL 1245/2015,1215327,PDT       ,23/04/2015,0,0,0,0,1,0
PL 1237/2015,1215211,PSD       ,23/04/2015,0,0,0,0,1,0
PL 1234/2015,1215162,PR        ,23/04/2015,0,0,0,1,0,0
PL 1232/2015,1215104,PMDB      ,22/04/2015,0,1,0,0,0,0
PL 1229/2015,1215084,PT        ,22/04/2015,0,0,1,0,0,0
PL 1222/2015,1214991,PCdoB     ,22/04/2015,0,0,1,0,0,0
PL 1220/2015,1214970,PRB       ,22/04/2015,1,0,1,1,0,0
PL 1218/2015,1214965,PSC       ,22/04/2015,0,0,0,1,1,1
PL 1216/2015,1214955,PP        ,22/04/2015,0,0,0,1,0,0
PL 1214/2015,1214939,PR        ,22/04/2015,0,1,0,0,1,0
PL 1212/2015,1214917,PSB       ,22/04/2015,0,0,0,0,1,1
PL 1211/2015,1214911,PRB       ,22/04/2015,0,0,0,0,1,1
PL 1210/2015,1214895,PDT       ,22/04/2015,0,0,1,0,0,0
PL 1205/2015,1214233,PMDB      ,17/04/2015,0,1,0,0,1,0
PL 1201/2015,1212762,PSD       ,17/04/2015,0,0,0,0,1,1
PL 1198/2015,1212713,PMDB      ,16/04/2015,0,0,1,0,1,0
PL 1195/2015,1212681,PSD       ,16/04/2015,0,0,0,1,1,0
PL 1191/2015,1212641,PP        ,16/04/2015,1,0,1,0,0,0
PL 1188/2015,1212606,PMDB      ,16/04/2015,0,1,0,1,0,0
PL 1187/2015,1212604,PMDB      ,16/04/2015,0,0,0,1,0,0
PL 1183/2015,1212575,PSDB      ,16/04/2015,0,1,0,0,0,0
PL 1176/2015,1212524,PROS      ,16/04/2015,0,0,1,0,1,0
PL 1173/2015,1212503,PTdoB     ,16/04/2015,0,1,0,0,0,0
PL 1170/2015,1212492,PMDB      ,16/04/2015,0,1,0,0,0,0
PL 1168/2015,1212488,PSD       ,16/04/2015,0,1,0,0,0,0
PL 1167/2015,1212479,PSD       ,16/04/2015,0,0,0,0,1,0
PL 1161/2015,1212361,PMDB      ,15/04/2015,0,0,1,0,0,0
PL 1160/2015,1212359,PRP       ,15/04/2015,0,0,1,0,0,0
PL 1157/2015,1203680,PRB       ,15/04/2015,0,0,1,0,0,0
PL 1152/2015,1203558,PSDB      ,15/04/2015,0,0,1,0,0,0
PL 1151/2015,1203525,PTB       ,15/04/2015,0,0,0,0,1,0
PL 1150/2015,1203487,PSD       ,15/04/2015,0,0,1,1,0,0
PL 1144/2015,1203435,PMDB      ,15/04/2015,0,0,0,1,0,0
PL 1143/2015,1203434,PMDB      ,15/04/2015,0,1,0,0,0,0
PL 1142/2015,1203433,PMDB      ,15/04/2015,0,1,0,0,0,0
PL 1141/2015,1203395,SD        ,14/04/2015,0,0,1,0,0,0
PL 1139/2015,1203390,PV        ,14/04/2015,0,0,0,0,1,0
PL 1138/2015,1203380,PSD       ,14/04/2015,0,0,0,0,1,1
PL 1134/2015,1203360,PSC       ,14/04/2015,0,0,1,1,0,0
PL 1133/2015,1203358,PCdoB     ,14/04/2015,1,0,1,0,0,0
PL 1127/2015,1203231,PR        ,14/04/2015,0,0,0,1,0,0
PL 1128/2015,1203232,PR        ,14/04/2015,0,0,1,0,0,0
PL 1122/2015,1203218,PPS       ,14/04/2015,0,0,1,1,0,0
PL 1121/2015,1203203,PTdoB     ,14/04/2015,0,0,1,0,0,0
PL 1119/2015,1203163,PCdoB     ,14/04/2015,1,0,1,0,0,0
PL 1118/2015,1203162,PT        ,14/04/2015,1,0,1,0,0,0
PL 1114/2015,1203005,PT        ,10/04/2015,0,1,0,0,0,0
PL 1113/2015,1202996,PPS       ,10/04/2015,0,0,1,0,0,0
PL 1107/2015,1202920,PTN       ,10/04/2015,0,1,0,0,0,1
PL 1106/2015,1202918,PT        ,10/04/2015,0,1,0,1,0,0
PL 1096/2015,1199849,SD        ,09/04/2015,0,0,1,0,1,0
PL 1097/2015,1199850,SD        ,09/04/2015,0,0,1,0,0,0
PL 1093/2015,1199798,PSB       ,09/04/2015,0,0,1,0,0,0
PL 1092/2015,1199796,PSD       ,09/04/2015,0,0,1,0,0,0
PL 1091/2015,1199304,PSD       ,09/04/2015,0,0,0,0,1,0
PL 1080/2015,1199114,PMDB      ,08/04/2015,0,1,0,0,0,0
PL 1079/2015,1199095,PSD       ,08/04/2015,0,0,0,1,0,0
PL 1073/2015,1199017,PR        ,08/04/2015,0,0,0,0,1,0
PL 1071/2015,1198979,PSDB      ,08/04/2015,0,0,1,0,0,0
PL 1069/2015,1198953,PP        ,08/04/2015,0,0,1,0,0,0
PL 1068/2015,1198946,PT        ,08/04/2015,1,0,1,0,0,0
PL 1064/2015,1198918,PR        ,08/04/2015,0,0,0,1,0,0
PL 1063/2015,1198915,PPS       ,08/04/2015,0,1,0,0,0,0
PL 1061/2015,1198901,PSB       ,08/04/2015,0,0,0,1,0,0
PL 1054/2015,1198849,PTB       ,08/04/2015,0,0,0,0,1,0
PL 1050/2015,1198807,PT        ,08/04/2015,0,1,0,0,0,1
PL 1049/2015,1198806,PSD       ,08/04/2015,0,0,0,0,1,0
PL 1043/2015,1198699,PSDB      ,07/04/2015,0,0,0,1,0,0
PL 1041/2015,1198544,PRB       ,07/04/2015,0,0,0,1,0,0
PL 1040/2015,1198537,PR        ,07/04/2015,0,1,0,0,0,1
PL 1037/2015,1198499,PSDB      ,07/04/2015,0,0,1,0,0,0
PL 1036/2015,1198463,PP        ,07/04/2015,0,0,0,1,0,0
PL 1031/2015,1198185,PP        ,06/04/2015,0,0,1,0,1,0
PL 1028/2015,1198032,PT        ,01/04/2015,0,0,0,1,1,0
PL 1026/2015,1198007,PSC       ,01/04/2015,0,1,0,1,0,1
PL 1025/2015,1197986,PSDB      ,01/04/2015,0,1,1,0,0,1
PL 1023/2015,1197961,PTdoB     ,31/03/2015,0,0,1,0,0,0
PL 1021/2015,1197956,PTB       ,31/03/2015,0,1,0,0,1,0
PL 1019/2015,1197954,PTB       ,31/03/2015,0,1,1,0,0,0
PL 1016/2015,1197939,PSC       ,31/03/2015,0,0,1,0,1,0
PL 1013/2015,1197922,PR        ,31/03/2015,0,0,1,0,0,0
PL 1012/2015,1197920,PR        ,31/03/2015,0,0,1,0,0,0
PL 1008/2015,1197880,PR        ,31/03/2015,0,0,0,1,0,0
PL 1005/2015,1197851,PP        ,31/03/2015,0,0,0,0,1,0
PL 1003/2015,1197831,PMDB      ,31/03/2015,0,0,0,1,1,1
PL 1000/2015,1197810,PSD       ,31/03/2015,0,0,0,1,0,0
PL 999/2015,1197794,PSB       ,31/03/2015,0,0,0,0,1,1
PL 993/2015,1197739,PSD       ,31/03/2015,0,1,0,0,1,0
PL 983/2015,1195543,SD        ,30/03/2015,0,1,0,0,0,0
PL 1931/2015,1307323,PDT       ,16/06/2015,0,0,1,0,0,0
PL 977/2015,1194785,PDT       ,30/03/2015,0,1,0,0,0,0
PL 975/2015,1194767,PV        ,30/03/2015,0,0,0,1,1,0
PL 965/2015,1194679,PR        ,30/03/2015,1,0,1,0,0,0
PL 958/2015,1194325,PT        ,27/03/2015,0,0,0,0,1,0
PL 947/2015,1191094,PSD       ,26/03/2015,1,0,1,0,0,0
PL 945/2015,1190659,PR        ,26/03/2015,0,0,0,0,1,1
PL 944/2015,1190657,PSDB      ,26/03/2015,0,0,1,0,0,0
PL 941/2015,1188118,SD        ,26/03/2015,0,1,0,0,0,0
PL 938/2015,1188087,PDT       ,26/03/2015,0,0,0,1,0,0
PL 936/2015,1188059,PSC       ,26/03/2015,0,0,0,0,1,0
PL 934/2015,1188047,PSD       ,26/03/2015,0,0,0,1,0,0
PL 933/2015,1188045,PSD       ,26/03/2015,0,0,1,0,0,0
PL 929/2015,1188033,PTB       ,26/03/2015,0,0,1,0,1,0
PL 921/2015,1188013,PSD       ,26/03/2015,0,1,0,0,1,1
PL 918/2015,1155778,PDT       ,25/03/2015,0,0,0,0,1,0
PL 919/2015,1188002,PSB       ,26/03/2015,0,0,0,1,1,0
PL 910/2015,1150842,PSDB      ,25/03/2015,0,0,0,0,1,1
PL 909/2015,1150828,PSDB      ,25/03/2015,0,1,1,0,0,1
PL 906/2015,1150824,PT        ,25/03/2015,1,0,0,0,1,0
PL 901/2015,1118519,PSD       ,25/03/2015,0,0,1,0,0,0
PL 900/2015,1116174,PSDB      ,25/03/2015,0,0,1,0,0,0
PL 895/2015,1116153,PRB       ,25/03/2015,1,0,1,0,0,0
PL 894/2015,1116144,PSB       ,25/03/2015,0,0,1,0,1,0
PL 888/2015,1073965,PP        ,24/03/2015,0,0,0,0,1,1
PL 884/2015,1050897,PSDB      ,24/03/2015,0,0,1,0,0,0
PL 881/2015,1050882,PP        ,24/03/2015,0,0,1,0,0,0
PL 880/2015,1050880,PP        ,24/03/2015,0,0,1,0,0,0
PL 878/2015,1050865,PSD       ,24/03/2015,0,0,1,0,0,0
PL 874/2015,1050818,PMDB      ,24/03/2015,0,0,0,1,0,0
PL 870/2015,1050745,PMDB      ,24/03/2015,0,0,1,0,0,0
PL 866/2015,1050667,PSDB      ,23/03/2015,0,1,0,1,0,0
PL 865/2015,1050661,PRB       ,23/03/2015,0,0,0,0,1,0
PL 860/2015,1050559,PSC       ,20/03/2015,0,1,0,0,0,0
PL 854/2015,1049439,PP        ,19/03/2015,0,0,0,1,0,0
PL 850/2015,1049403,PSDB      ,19/03/2015,0,0,0,1,0,0
PL 851/2015,1049404,PSDB      ,19/03/2015,0,1,0,0,0,0
PL 849/2015,1049393,PSDB      ,19/03/2015,0,0,0,1,0,0
PL 846/2015,1049380,PMDB      ,19/03/2015,1,1,0,1,0,0
PL 842/2015,1049356,PSD       ,19/03/2015,0,1,0,1,0,0
PL 839/2015,1049338,PP        ,19/03/2015,0,0,1,1,0,0
PL 837/2015,1049332,PSB       ,19/03/2015,0,0,0,1,0,0
PL 836/2015,1049329,DEM       ,19/03/2015,0,1,0,0,0,0
PL 833/2015,1049319,PSB       ,19/03/2015,0,0,0,0,1,1
PL 832/2015,1049318,PSB       ,19/03/2015,0,0,0,0,1,1
PL 830/2015,1049307,PRB       ,19/03/2015,0,0,1,0,1,1
PL 829/2015,1049288,PCdoB     ,19/03/2015,0,0,0,1,0,0
PL 828/2015,1049284,PSDB      ,19/03/2015,0,0,1,0,0,0
PL 825/2015,1049242,PSD       ,19/03/2015,0,0,0,0,1,0
PL 827/2015,1049258,PP        ,19/03/2015,0,0,0,0,1,0
PL 824/2015,1049241,PSD       ,19/03/2015,0,0,1,0,0,0
PL 821/2015,1049229,PMDB      ,19/03/2015,0,0,1,0,0,0
PL 819/2015,1049220,DEM       ,18/03/2015,0,0,1,0,0,0
PL 816/2015,1049168,PV        ,18/03/2015,0,1,0,1,0,0
PL 813/2015,1049151,PTB       ,18/03/2015,0,0,1,0,1,0
PL 809/2015,1049136,PTB       ,18/03/2015,0,0,0,1,0,0
PL 808/2015,1049135,PTB       ,18/03/2015,0,0,0,1,0,0
PL 812/2015,1049149,PTB       ,18/03/2015,0,0,1,0,0,0
PL 806/2015,1049129,PRB       ,18/03/2015,0,0,0,1,0,0
PL 803/2015,1049114,DEM       ,18/03/2015,0,0,0,1,0,0
PL 801/2015,1049112,DEM       ,18/03/2015,0,1,0,0,0,0
PL 800/2015,1049110,DEM       ,18/03/2015,0,0,1,0,0,0
PL 799/2015,1049109,DEM       ,18/03/2015,0,0,0,1,0,0
PL 798/2015,1049107,DEM       ,18/03/2015,0,0,0,1,0,0
PL 794/2015,1049092,PSD       ,18/03/2015,0,1,0,0,0,1
PL 793/2015,1049091,PSD       ,18/03/2015,0,0,0,0,1,1
PL 792/2015,1049090,PSD       ,18/03/2015,0,0,1,0,0,0
PL 789/2015,1049073,PTB       ,18/03/2015,0,1,0,0,0,0
PL 788/2015,1049054,PT        ,18/03/2015,0,0,0,1,0,0
PL 785/2015,1049041,PSB       ,18/03/2015,0,0,0,1,0,0
PL 781/2015,1049014,PV        ,18/03/2015,0,0,0,1,0,0
PL 779/2015,1049011,PV        ,18/03/2015,0,0,0,0,1,0
PL 777/2015,1049009,PV        ,18/03/2015,0,0,0,1,0,0
PL 778/2015,1049010,PV        ,18/03/2015,0,0,0,1,0,0
PL 775/2015,1048982,PRB       ,18/03/2015,0,0,0,1,0,0
PL 773/2015,1048905,PR        ,18/03/2015,0,0,1,0,0,0
PL 772/2015,1048131,PV        ,18/03/2015,0,0,0,0,1,0
PL 769/2015,1046197,PSD       ,17/03/2015,0,0,1,0,0,0
PL 764/2015,1030267,PT        ,17/03/2015,0,0,0,0,1,0
PL 763/2015,1029093,PSD       ,17/03/2015,0,0,0,1,0,0
PL 760/2015 => PL 358/2015,1029048,PROS      ,17/03/2015,0,0,1,0,0,0
PL 752/2015,1027962,PR        ,17/03/2015,0,0,1,1,0,0
PL 750/2015,1027940,PMDB      ,16/03/2015,0,1,0,0,0,1
PL 745/2015,1006402,DEM       ,16/03/2015,0,1,0,0,0,0
PL 744/2015,1006401,DEM       ,16/03/2015,0,0,0,1,0,0
PL 743/2015,1006393,PR        ,13/03/2015,1,0,1,0,0,0
PL 742/2015,1006391,PP        ,13/03/2015,0,0,1,0,0,0
PL 729/2015,996929,PCdoB     ,12/03/2015,0,0,1,0,0,0
PL 727/2015,996913,PMDB      ,12/03/2015,1,0,0,1,0,0
PL 725/2015,996893,PSOL      ,12/03/2015,0,0,0,1,0,0
PL 722/2015,996881,PR        ,12/03/2015,0,0,1,0,1,0
PL 720/2015,996870,PSD       ,12/03/2015,0,0,0,0,1,0
PL 719/2015,996862,PV        ,12/03/2015,1,1,0,0,0,0
PL 716/2015,996855,DEM       ,12/03/2015,0,0,1,0,0,0
PL 717/2015,996858,DEM       ,12/03/2015,0,0,0,0,1,0
PL 715/2015,996854,DEM       ,12/03/2015,0,1,0,0,0,0
PL 712/2015,996850,DEM       ,12/03/2015,0,1,0,0,0,0
PL 713/2015,996852,DEM       ,12/03/2015,0,0,0,1,0,0
PL 709/2015,996837,PRB       ,12/03/2015,0,1,0,0,0,1
PL 726/2015,996896,PCdoB     ,12/03/2015,0,0,1,0,0,0
PL 704/2015,996818,PMDB      ,12/03/2015,0,1,0,0,0,0
PL 700/2015,996782,PSD       ,12/03/2015,1,0,1,0,0,0
PL 699/2015,996781,PSD       ,12/03/2015,0,0,0,0,1,0
PL 697/2015,996779,PSD       ,12/03/2015,0,1,0,1,0,1
PL 696/2015,996778,PSD       ,12/03/2015,0,0,1,0,0,0
PL 694/2015,996762,PT        ,12/03/2015,0,0,0,0,1,0
PL 689/2015,996717,PT        ,11/03/2015,0,1,0,0,0,0
PL 686/2015,996702,PR        ,11/03/2015,0,1,0,1,0,0
PL 685/2015,996688,SD        ,11/03/2015,0,1,0,0,0,1
PL 677/2015,996624,PR        ,11/03/2015,0,0,1,0,0,0
PL 676/2015,996623,PSD       ,11/03/2015,0,0,1,0,1,0
PL 675/2015,996614,PSD       ,11/03/2015,0,1,0,0,1,0
PL 671/2015,996547,PV        ,10/03/2015,0,1,0,0,0,1
PL 670/2015,996546,PV        ,10/03/2015,0,1,0,0,1,1
PL 669/2015,996545,PV        ,10/03/2015,0,0,0,0,1,0
PL 668/2015,996544,PV        ,10/03/2015,0,0,1,0,0,0
PL 664/2015,996527,PHS       ,10/03/2015,1,0,1,0,0,0
PL 701/2015,996802,PT        ,12/03/2015,0,1,0,0,0,1
PL 663/2015,996522,PP        ,10/03/2015,0,0,0,0,1,1
PL 662/2015,996388,PSOL      ,10/03/2015,0,0,1,0,0,0
PL 661/2015,996352,PMDB      ,10/03/2015,0,0,0,0,1,0
PL 654/2015,996280,PR        ,10/03/2015,0,0,1,0,0,0
PL 650/2015,996274,PR        ,10/03/2015,0,0,1,0,0,0
PL 643/2015,994650,PSB       ,10/03/2015,0,1,0,0,0,0
PL 641/2015,994634,PTB       ,10/03/2015,0,0,1,0,0,0
PL 638/2015,994594,PT        ,10/03/2015,0,0,1,0,0,0
PL 651/2015,996275,PR        ,10/03/2015,0,0,1,0,0,0
PL 634/2015,988675,PMDB      ,10/03/2015,0,0,0,0,1,1
PL 626/2015,976386,PMDB      ,06/03/2015,0,1,1,0,0,1
PL 625/2015,976385,PMDB      ,06/03/2015,0,1,0,0,0,0
PL 624/2015,976384,PMDB      ,06/03/2015,0,0,0,0,1,0
PL 622/2015,969173,PT        ,06/03/2015,0,1,0,1,0,0
PL 621/2015,969167,PSC       ,06/03/2015,0,0,0,1,0,0
PL 619/2015,969165,PSC       ,06/03/2015,1,0,1,0,0,0
PL 617/2015,969160,PSOL      ,06/03/2015,0,1,0,1,0,0
PL 616/2015,964625,PSD       ,06/03/2015,0,1,0,0,1,0
PL 614/2015,964622,PSD       ,06/03/2015,0,1,0,0,0,0
PL 612/2015,964620,PSD       ,06/03/2015,0,0,0,0,1,1
PL 613/2015,964621,PSD       ,06/03/2015,0,1,0,1,0,1
PL 607/2015,964584,PP        ,05/03/2015,0,0,0,1,0,0
PL 606/2015,964559,PR        ,05/03/2015,0,0,1,0,0,0
PL 605/2015,964549,PSDB      ,05/03/2015,0,0,1,0,0,0
PL 604/2015,964543,PSD       ,05/03/2015,0,0,0,1,0,0
PL 602/2015,964537,PSOL      ,05/03/2015,0,0,0,1,0,0
PL 601/2015,964530,PP        ,05/03/2015,0,0,1,1,0,0
PL 600/2015,964509,PSDB      ,05/03/2015,0,0,0,0,1,1
PL 599/2015,964504,PT        ,05/03/2015,0,0,0,0,1,0
PL 597/2015,964487,PCdoB     ,05/03/2015,0,0,1,0,0,0
PL 596/2015,964485,PCdoB     ,05/03/2015,0,0,1,0,0,0
PL 594/2015,964477,PSB       ,05/03/2015,0,0,1,0,0,0
PL 593/2015,964475,PR        ,05/03/2015,0,0,0,1,0,0
PL 592/2015,964469,PT        ,05/03/2015,1,0,1,0,0,0
PL 590/2015,964434,PSD       ,05/03/2015,0,1,0,0,1,0
PL 585/2015,962513,PSDB      ,05/03/2015,0,0,1,0,0,0
PL 583/2015,962505,PDT       ,05/03/2015,0,1,0,0,0,0
PL 579/2015,962469,PSDB      ,05/03/2015,0,0,1,0,0,0
PL 576/2015,961785,PSB       ,04/03/2015,0,0,1,0,0,0
PL 1299/2015,1215821,PP        ,28/04/2015,0,0,0,0,1,0
PL 571/2015,961739,SD        ,04/03/2015,0,0,0,0,1,1
PL 570/2015,961731,PT        ,04/03/2015,0,0,0,0,1,0
PL 567/2015,961687,PSB       ,04/03/2015,0,0,0,1,0,0
PL 565/2015,961655,PPS       ,04/03/2015,0,0,1,0,0,0
PL 560/2015,961587,PR        ,04/03/2015,0,0,1,0,0,0
PL 551/2015,961511,PSDB      ,03/03/2015,0,1,0,0,0,0
PL 550/2015,961508,PCdoB     ,03/03/2015,0,0,1,0,0,0
PL 1180/2015,1212562,PRB       ,16/04/2015,0,0,0,1,0,0
PL 545/2015,955605,PPS       ,03/03/2015,0,0,1,0,0,0
PL 543/2015,955603,PV        ,03/03/2015,0,0,0,1,0,0
PL 538/2015,955596,PV        ,03/03/2015,0,0,1,0,0,0
PL 537/2015,955591,PSC       ,03/03/2015,0,0,0,0,1,0
PL 536/2015,955588,PV        ,03/03/2015,0,0,1,0,0,0
PL 541/2015,955600,PV        ,03/03/2015,0,0,1,0,0,0
PL 534/2015,955555,PRB       ,03/03/2015,0,1,0,0,0,1
PL 530/2015,955535,PMDB      ,03/03/2015,0,1,0,0,0,1
PL 529/2015,955520,PSOL      ,03/03/2015,0,1,0,1,0,0
PL 527/2015,955514,PRB       ,03/03/2015,0,0,0,0,1,1
PL 526/2015,955513,PSDB      ,03/03/2015,0,0,1,0,0,0
PL 523/2015,955444,PMDB      ,02/03/2015,0,0,0,0,1,0
PL 518/2015,951097,PMDB      ,02/03/2015,0,0,0,1,0,0
PL 517/2015,951095,PMDB      ,02/03/2015,0,0,1,0,0,0
PL 515/2015,949334,PHS       ,27/02/2015,0,0,0,0,1,0
PL 511/2015,949297,PDT       ,26/02/2015,0,0,0,1,0,0
PL 508/2015,949294,PDT       ,26/02/2015,0,0,0,1,0,0
PL 507/2015,949293,PDT       ,26/02/2015,0,1,0,0,0,0
PL 505/2015,949288,PHS       ,26/02/2015,0,0,1,0,1,0
PL 504/2015,949287,PHS       ,26/02/2015,0,0,0,0,1,0
PL 499/2015,949271,PSC       ,26/02/2015,0,0,1,0,0,0
PL 498/2015,949270,PSDB      ,26/02/2015,0,0,0,1,0,0
PL 495/2015,949246,PV        ,26/02/2015,0,0,0,0,1,0
PL 493/2015,949231,PPS       ,26/02/2015,0,0,0,1,0,0
PL 492/2015,949220,PT        ,26/02/2015,0,0,1,0,0,0
PL 489/2015,949216,SD        ,26/02/2015,1,1,1,0,0,1
PL 487/2015,949209,PSC       ,26/02/2015,0,1,0,0,0,0
PL 485/2015,949185,PR        ,26/02/2015,0,0,1,1,0,0
PL 486/2015,949186,PSDB      ,26/02/2015,0,0,0,0,1,1
PL 484/2015,949181,SD        ,26/02/2015,0,1,0,0,0,0
PL 483/2015,949173,PHS       ,26/02/2015,0,0,0,0,1,0
PL 478/2015,949120,PTB       ,25/02/2015,0,1,0,0,0,1
PL 476/2015,949117,PV        ,25/02/2015,0,0,0,1,0,0
PL 472/2015,949106,PSD       ,25/02/2015,0,0,0,0,1,0
PL 469/2015,949100,PR        ,25/02/2015,0,0,0,1,0,0
PL 468/2015,949099,PSC       ,25/02/2015,0,0,1,0,1,0
PL 464/2015,949085,PPS       ,25/02/2015,0,0,0,0,1,0
PL 463/2015,949083,PSD       ,25/02/2015,0,0,0,0,1,0
PL 461/2015,949045,PT        ,25/02/2015,0,0,1,0,0,0
PL 462/2015,949046,PT        ,25/02/2015,0,0,1,0,0,0
PL 459/2015,949035,PSC       ,25/02/2015,0,0,1,0,0,0
PL 457/2015,949019,PROS      ,25/02/2015,0,0,1,0,0,0
PL 449/2015,948976,DEM       ,25/02/2015,0,0,0,1,0,0
PL 448/2015,948975,DEM       ,25/02/2015,0,0,0,1,0,0
PL 447/2015,947918,PT        ,25/02/2015,1,0,1,0,0,0
PL 443/2015,947863,PP        ,25/02/2015,0,0,1,0,0,0
PL 436/2015,947832,PSC       ,24/02/2015,0,0,1,0,0,0
PL 427/2015,947816,PTB       ,24/02/2015,0,0,1,0,0,0
PL 409/2015,947741,PP        ,24/02/2015,0,1,0,0,1,1
PL 406/2015,947726,PMDB      ,24/02/2015,0,0,1,0,0,0
PL 396/2015,947617,PMDB      ,13/02/2015,0,0,1,0,0,0
PL 395/2015,947616,PMDB      ,13/02/2015,0,0,1,0,0,0
PL 393/2015,947614,PMDB      ,13/02/2015,0,1,0,0,0,1
PL 390/2015,947611,PMDB      ,13/02/2015,0,0,1,0,0,0
PL 389/2015,947610,PPS       ,13/02/2015,0,0,0,1,0,0
PL 386/2015,946781,DEM       ,13/02/2015,0,0,0,1,0,0
PL 388/2015,946783,DEM       ,13/02/2015,0,0,0,1,0,0
PL 385/2015,946780,DEM       ,13/02/2015,0,0,0,0,1,0
PL 374/2015,946737,PMDB      ,12/02/2015,0,0,0,1,0,0
PL 371/2015,946726,PT        ,11/02/2015,0,0,1,0,1,0
PL 369/2015,946693,PP        ,11/02/2015,0,0,0,0,1,0
PL 367/2015,946689,DEM       ,11/02/2015,0,1,0,0,0,0
PL 366/2015,946681,PROS      ,11/02/2015,0,0,1,0,0,0
PL 365/2015,946676,PMDB      ,11/02/2015,0,0,1,0,1,0
PL 364/2015,946675,PMDB      ,11/02/2015,0,0,1,0,1,0
PL 360/2015,946664,PMDB      ,11/02/2015,1,0,1,0,1,0
PL 358/2015,946651,PSC       ,11/02/2015,0,0,1,0,0,0
PL 354/2015,946636,PDT       ,11/02/2015,0,0,0,1,0,0
PL 353/2015,946634,PDT       ,11/02/2015,0,0,0,1,0,0
PL 352/2015,946633,PDT       ,11/02/2015,0,0,0,1,0,0
PL 350/2015,946627,PV        ,11/02/2015,0,0,0,0,1,1
PL 349/2015,946625,PRB       ,11/02/2015,1,1,0,1,0,0
PL 347/2015,946623,PRB       ,11/02/2015,1,0,0,1,0,0
PL 344/2015,946617,PR        ,11/02/2015,0,1,0,0,1,0
PL 342/2015,946601,PSD       ,11/02/2015,0,1,0,0,0,0
PL 341/2015,946599,PSD       ,11/02/2015,0,0,0,1,1,0
PL 337/2015,946595,PSD       ,11/02/2015,0,0,1,0,0,0
PL 336/2015,946594,PSD       ,11/02/2015,0,0,0,0,1,0
PL 335/2015,946593,PCdoB     ,11/02/2015,0,0,0,1,0,0
PL 334/2015,946584,PSDB      ,11/02/2015,0,1,0,0,1,0
PL 320/2015,946506,PPS       ,11/02/2015,0,0,1,0,0,0
PL 317/2015,946503,PMDB      ,11/02/2015,0,0,1,0,0,0
PL 309/2015,946471,PHS       ,10/02/2015,0,0,0,0,1,0
PL 306/2015,946461,PDT       ,10/02/2015,0,0,0,1,0,0
PL 305/2015,946459,DEM       ,10/02/2015,0,0,1,1,0,0
PL 300/2015,946446,PSB       ,10/02/2015,0,0,1,0,0,0
